"num_obs","_col1"
"14977","20"
"9547","38"
"53024","3"
"41255","6"
"7432","84"
"100027","2"
"131689","1"
"15812","19"
"56093","4"
"18810","24"
"11376","33"
"12167","28"
"20352","13"
"28852","9"
"15343","22"
"14064","25"
"71860","4"
"36025","13"
"42342","6"
"9768","38"
"46782","2"
"32298","8"
"7987","74"
"14398","17"
"95308","3"
"27452","5"
"28884","7"
"11621","29"
"46130","7"
"100143","1"
"16325","18"
"50210","3"
"7582","80"
"12762","26"
"14730","30"
"103728","1"
"96505","1"
"41216","4"
"36886","2"
"46894","5"
"43863","5"
"8780","52"
"49331","3"
"35643","3"
"25262","11"
"61329","4"
"10378","36"
"51875","2"
"18586","17"
"40583","2"
"652242","1"
"121030","1"
"14802","26"
"29937","9"
"15164","23"
"9705","39"
"25760","8"
"32414","9"
"31994","7"
"21445","21"
"23555","15"
"26844","8"
"12440","28"
"43061","2"
"20130","15"
"36096","7"
"430553","1"
"137875","2"
"22987","7"
"397244","1"
"33515","8"
"30160","9"
"88429","1"
"358426","1"
"67467","2"
"46284","5"
"27018","7"
"37078","7"
"58347","1"
"12429","33"
"39522","2"
"18300","17"
"43716","10"
"45729","3"
"39498","8"
"16964","19"
"17421","21"
"7126","61"
"60334","4"
"81134","1"
"74544","3"
"51160","2"
"95297","2"
"39746","7"
"13180","29"
"265006","1"
"112164","1"
"41591","4"
"117273","1"
"38548","5"
"15629","17"
"24633","12"
"129391","1"
"72242","2"
"567497","1"
"46781","7"
"35531","5"
"11193","39"
"39817","4"
"28518","8"
"68275","3"
"97062","1"
"25465","13"
"68091","2"
"35296","5"
"14329","27"
"23432","17"
"15868","20"
"175615","1"
"54784","1"
"184428","2"
"33910","9"
"15815","31"
"23413","12"
"37941","2"
"29098","9"
"218571","1"
"35554","5"
"47462","1"
"138058","1"
"26833","11"
"56995","3"
"20714","12"
"26033","6"
"37901","9"
"37980","11"
"32362","7"
"14468","31"
"52617","2"
"62350","2"
"121786","1"
"94975","1"
"35888","16"
"31519","10"
"15980","21"
"231360","1"
"57587","2"
"56328","3"
"69200","3"
"40397","9"
"24955","7"
"54177","3"
"15184","21"
"32860","6"
"306420","1"
"23349","13"
"47597","4"
"159510","1"
"18563","21"
"61389","1"
"55202","2"
"155877","1"
"50666","5"
"83512","2"
"73125","1"
"34109","8"
"22058","9"
"24427","13"
"24745","11"
"71216","4"
"100933","3"
"35033","7"
"120438","1"
"35292","7"
"49552","6"
"44862","7"
"62983","2"
"24932","11"
"107366","3"
"19711","13"
"30423","3"
"34045","8"
"49413","4"
"25536","7"
"160775","1"
"44281","5"
"30116","6"
"28589","7"
"101108","1"
"178160","1"
"34970","11"
"40512","4"
"41045","2"
"46958","5"
"312782","1"
"97295","2"
"86849","1"
"63810","2"
"175945","1"
"38469","5"
"327952","1"
"43197","4"
"38028","7"
"47613","4"
"84880","1"
"13899","23"
"62661","3"
"248141","1"
"86725","2"
"35884","6"
"355702","1"
"63264","2"
"232573","1"
"88706","1"
"127943","1"
"44521","4"
"24682","11"
"91277","1"
"60195","2"
"34812","9"
"81247","1"
"31496","8"
"163792","1"
"24610","13"
"25636","5"
"136190","1"
"61309","3"
"74281","1"
"97905","1"
"32398","8"
"59791","3"
"27481","10"
"72171","4"
"32044","10"
"110865","1"
"16646","18"
"28701","7"
"34116","6"
"76197","3"
"24749","8"
"36231","6"
"43780","5"
"313322","1"
"140237","1"
"67077","3"
"17896","15"
"190193","1"
"39828","4"
"37400","7"
"32545","9"
"26463","14"
"65749","2"
"58466","3"
"53263","3"
"17350","21"
"15658","23"
"46127","4"
"75649","2"
"43132","5"
"81048","1"
"56479","3"
"71864","4"
"33429","7"
"33944","4"
"29948","7"
"184803","1"
"36887","4"
"552163","1"
"37245","5"
"19084","20"
"32264","9"
"16396","15"
"229826","1"
"95479","2"
"140013","2"
"76681","1"
"89431","1"
"108077","1"
"34307","7"
"36182","6"
"35495","5"
"22830","15"
"286821","1"
"126692","1"
"174163","1"
"35730","2"
"308674","1"
"49196","3"
"116314","1"
"59726","2"
"43701","4"
"102441","1"
"47526","3"
"100195","1"
"52546","3"
"73279","1"
"83163","3"
"48245","2"
"45944","2"
"45199","3"
"95854","1"
"100563","2"
"27998","9"
"131741","1"
"81576","1"
"17795","13"
"51676","4"
"269669","1"
"38496","3"
"116068","1"
"31583","3"
"162520","2"
"32462","11"
"82126","2"
"138130","1"
"48043","3"
"205738","1"
"27548","6"
"45000","5"
"54547","4"
"66680","1"
"97758","1"
"73395","5"
"22579","11"
"73975","1"
"53930","6"
"42445","2"
"75124","4"
"59496","2"
"720642","1"
"25441","8"
"207433","1"
"62612","2"
"21557","15"
"29397","11"
"68174","2"
"139529","1"
"45322","4"
"42134","3"
"61459","1"
"20797","5"
"98155","2"
"31916","10"
"30633","6"
"217375","1"
"387117","1"
"48511","4"
"35996","8"
"363001","1"
"127904","1"
"24817","15"
"71931","3"
"45498","2"
"117662","2"
"48066","3"
"611437","1"
"89790","2"
"67009","2"
"132194","2"
"109663","1"
"58998","2"
"139223","1"
"31846","4"
"70981","1"
"48182","3"
"911181","1"
"34195","3"
"119039","2"
"72333","3"
"896877","1"
"91165","2"
"1382570","1"
"97932","2"
"162273","1"
"207210","2"
"94481","2"
"56550","2"
"103459","1"
"402780","1"
"22694","9"
"68619","2"
"41077","5"
"52868","1"
"279242","1"
"36902","2"
"23140","8"
"75966","1"
"28566","7"
"23346","11"
"45251","3"
"44727","5"
"81715","2"
"29012","4"
"47848","2"
"82295","1"
"135724","1"
"119881","1"
"49982","5"
"149854","1"
"24229","7"
"65344","3"
"85397","2"
"76238","1"
"68409","3"
"377282","1"
"184926","1"
"119357","1"
"29285","6"
"114028","1"
"660869","1"
"80075","1"
"141943","1"
"41912","4"
"32930","9"
"88780","1"
"124934","2"
"59360","4"
"53162","1"
"58848","2"
"20726","13"
"93579","1"
"44679","3"
"43256","4"
"104567","1"
"29046","8"
"31186","6"
"109395","1"
"195204","1"
"41411","3"
"62458","2"
"246696","1"
"186344","2"
"95543","1"
"164989","1"
"231945","1"
"241709","1"
"77812","1"
"85008","3"
"88541","1"
"136281","2"
"25250","8"
"155181","1"
"60779","2"
"53795","2"
"44368","3"
"344646","1"
"74865","1"
"120562","1"
"79798","1"
"59906","3"
"42425","2"
"53592","2"
"76745","2"
"54563","2"
"65861","3"
"263066","1"
"74644","2"
"155038","1"
"91300","3"
"45494","2"
"200132","2"
"75875","1"
"140061","1"
"41280","3"
"38870","1"
"95694","1"
"96509","1"
"45581","3"
"131554","1"
"45928","4"
"73665","4"
"76412","2"
"38597","4"
"183748","1"
"141569","1"
"243243","1"
"53163","1"
"85974","2"
"91217","2"
"119368","1"
"46845","3"
"37332","2"
"50456","3"
"94365","1"
"144979","1"
"107131","2"
"133545","1"
"31917","5"
"795407","1"
"118429","1"
"39857","6"
"44877","5"
"71542","2"
"70449","1"
"145993","1"
"78885","1"
"76389","3"
"38982","5"
"74818","1"
"83361","2"
"65677","3"
"166539","1"
"43507","3"
"81269","3"
"77994","1"
"76710","1"
"48031","3"
"52014","4"
"67261","1"
"115775","1"
"58765","1"
"50749","2"
"94593","1"
"176060","1"
"424981","1"
"61348","3"
"85461","1"
"95196","1"
"45064","7"
"194388","2"
"41116","3"
"108245","1"
"270350","1"
"438147","1"
"37197","6"
"35431","4"
"24884","10"
"25775","4"
"62179","1"
"70329","1"
"84896","1"
"65999","2"
"85449","1"
"76594","1"
"36235","4"
"39967","3"
"40782","2"
"72650","2"
"131232","1"
"56363","1"
"89046","1"
"56797","2"
"66358","2"
"179174","1"
"54562","2"
"93077","1"
"79997","3"
"40942","3"
"181498","1"
"73529","2"
"54757","1"
"218934","1"
"73927","1"
"504521","1"
"167760","1"
"57433","4"
"125296","2"
"40547","4"
"48095","1"
"71764","2"
"355800","1"
"83186","2"
"58713","1"
"66991","2"
"72198","2"
"480714","1"
"91229","1"
"77314","1"
"88235","1"
"128425","1"
"59393","3"
"88095","2"
"472529","1"
"341136","1"
"234339","1"
"60251","2"
"79911","3"
"190046","1"
"111048","1"
"63166","1"
"196218","1"
"79696","1"
"49828","2"
"77462","1"
"166510","1"
"221569","1"
"136711","1"
"68978","1"
"143718","1"
"122882","1"
"227688","1"
"66516","1"
"101291","2"
"133048","2"
"234290","1"
"82976","1"
"69574","1"
"168661","1"
"40341","3"
"217879","1"
"163767","1"
"99001","3"
"59630","1"
"104694","2"
"141263","1"
"253322","1"
"846855","1"
"170443","1"
"238310","1"
"215618","1"
"231043","1"
"92275","2"
"113978","1"
"68410","1"
"82991","1"
"133466","1"
"66497","2"
"74667","2"
"91681","2"
"398258","1"
"315167","1"
"130528","1"
"236072","1"
"108256","2"
"137116","1"
"329223","1"
"75295","1"
"99959","1"
"72011","1"
"54447","1"
"82980","1"
"178609","1"
"210210","1"
"181439","1"
"58986","3"
"324097","1"
"51231","4"
"102059","1"
"49911","3"
"258407","1"
"57095","1"
"149238","1"
"52912","3"
"149559","1"
"90445","2"
"78881","1"
"70337","1"
"255783","1"
"45991","2"
"124182","1"
"154814","1"
"199937","1"
"54360","1"
"85254","1"
"257516","1"
"247831","1"
"203639","1"
"179893","1"
"101808","1"
"187116","1"
"68377","2"
"110296","1"
"122808","1"
"101442","1"
"505160","1"
"108010","1"
"132444","1"
"1746521","1"
"811648","1"
"102305","1"
"161172","1"
"87874","2"
"54928","2"
"114720","2"
"871858","1"
"79689","1"
"283186","1"
"170331","1"
"317902","1"
"307633","1"
"230125","1"
"90295","1"
"92744","1"
"444151","1"
"108531","2"
"190698","1"
"135032","1"
"92994","1"
"465086","1"
"127569","1"
"239189","1"
"92204","1"
"76377","2"
"148863","2"
"90315","1"
"330230","1"
"122474","1"
"196176","1"
"80345","1"
"264275","1"
"74027","1"
"85528","1"
"57922","1"
"50098","1"
"213908","1"
"116749","1"
"90311","2"
"99597","2"
"57650","1"
"115887","1"
"144081","1"
"101157","1"
"121524","1"
"67980","1"
"129809","1"
"107732","1"
"176131","1"
"111517","1"
"188980","1"
"120580","1"
"99140","1"
"53982","1"
"106535","1"
"81146","1"
"71812","1"
"201632","1"
"417698","1"
"59099","1"
"172288","1"
"237468","1"
"49847","1"
"128114","1"
"91341","1"
"113759","1"
"146243","1"
"265391","1"
"51651","1"
"59322","1"
"242023","1"
"139878","1"
"57082","2"
"58964","2"
"60681","1"
"134309","1"
"83028","1"
"84042","1"
"89607","2"
"107747","1"
"78463","1"
"92291","1"
"62164","2"
"86179","1"
"98365","1"
"404684","1"
"113433","1"
"81603","1"
"68843","1"
"234859","1"
"148025","1"
"115357","1"
"65209","1"
"128612","1"
"200260","1"
"53953","1"
"130563","1"
"65273","1"
"85727","1"
"114376","1"
"198812","1"
"78328","1"
"75176","1"
"133991","1"
"103979","1"
"319269","1"
"90610","1"
"702910","1"
"83003","1"
"121730","1"
"98291","1"
"121547","1"
"46643","1"
"85599","1"
"302926","1"
"133144","1"
"97395","1"
"114709","1"
"70894","1"
"514483","1"
"390548","1"
"99892","1"
"86796","1"
"213134","1"
"112864","1"
"93066","1"
"34767","6"
"29438","5"
"2328","392"
"2661","346"
"2148","472"
"10899","37"
"26","114786"
"37900","4"
"33444","9"
"5224","115"
"771","1956"
"3008","292"
"3910","224"
"800","1857"
"2976","287"
"37302","7"
"2343","415"
"3233","266"
"3881","211"
"56531","4"
"662","2370"
"76489","1"
"3701","218"
"26508","11"
"27567","12"
"4322","168"
"813","1767"
"2036","505"
"367720","1"
"1885","578"
"7046","87"
"12705","40"
"1853","581"
"14034","23"
"6388","96"
"136729","1"
"1994","546"
"1339","910"
"539","3212"
"797","1875"
"78399","2"
"39716","2"
"1759","659"
"1827","604"
"73462","2"
"1340","992"
"2896","287"
"54592","4"
"3259","248"
"5104","130"
"4838","130"
"11913","31"
"4084","191"
"105144","3"
"6934","89"
"36766","1"
"17160","15"
"7220","78"
"6754","82"
"2421","415"
"28575","10"
"108351","3"
"4494","146"
"87335","3"
"3380","262"
"2604","350"
"64661","4"
"7612","90"
"5669","106"
"1788","579"
"35363","8"
"98933","2"
"108919","1"
"15948","20"
"9496","58"
"51302","1"
"21156","18"
"3936","208"
"6032","117"
"2601","347"
"3245","237"
"9663","48"
"6834","89"
"3855","196"
"6089","102"
"23278","16"
"13177","42"
"3592","221"
"14577","18"
"9637","47"
"22178","13"
"37527","7"
"5797","82"
"9679","49"
"29412","4"
"11568","34"
"59820","1"
"4285","171"
"21498","17"
"27024","11"
"4992","153"
"10677","51"
"15476","28"
"15797","20"
"10070","44"
"40317","3"
"16086","18"
"15158","30"
"3200","269"
"6436","94"
"45019","2"
"10385","43"
"76624","1"
"20734","16"
"148837","1"
"60128","5"
"6571","111"
"196109","1"
"69713","1"
"19832","12"
"11412","38"
"210952","1"
"55727","5"
"7069","74"
"419258","1"
"31554","8"
"16949","15"
"5175","115"
"11438","46"
"32960","9"
"20124","19"
"8266","60"
"7627","75"
"4296","158"
"46351","5"
"36745","4"
"8709","65"
"8278","75"
"14509","18"
"9999","55"
"7601","79"
"16378","17"
"11261","32"
"143037","2"
"74820","1"
"27272","9"
"53092","7"
"10651","36"
"33517","11"
"23166","14"
"8057","73"
"13289","32"
"11553","38"
"16467","26"
"25898","11"
"39438","4"
"59685","4"
"12148","39"
"18435","25"
"24097","20"
"28601","10"
"53233","3"
"15116","28"
"9457","37"
"16258","26"
"21365","15"
"48136","4"
"40022","6"
"6362","89"
"22871","18"
"5557","115"
"38708","5"
"39951","7"
"12593","35"
"10064","38"
"12272","26"
"12634","36"
"53121","3"
"8073","72"
"30517","7"
"9997","48"
"138462","1"
"37537","4"
"6561","91"
"53166","2"
"24813","16"
"11104","36"
"15405","22"
"9292","45"
"67437","1"
"3754","211"
"47070","4"
"12567","25"
"13607","29"
"25651","12"
"98208","2"
"33990","3"
"21003","13"
"10898","33"
"21292","15"
"5127","127"
"35460","6"
"11373","39"
"277457","1"
"23567","13"
"24120","17"
"107429","1"
"111602","1"
"51747","4"
"8641","52"
"17074","13"
"17642","19"
"60293","4"
"25805","8"
"7020","86"
"71610","2"
"32793","6"
"40603","5"
"8847","71"
"42897","6"
"73822","1"
"17590","30"
"20932","18"
"43687","3"
"9454","45"
"56977","1"
"13315","28"
"45684","3"
"15437","27"
"22040","12"
"48806","3"
"39023","7"
"29144","7"
"79757","2"
"34060","5"
"22306","10"
"151311","1"
"8962","52"
"8821","48"
"64054","3"
"82578","2"
"12609","34"
"19632","15"
"63874","4"
"63040","2"
"23417","23"
"56325","1"
"23862","14"
"29117","11"
"19196","20"
"30158","6"
"27040","11"
"119242","1"
"18294","23"
"33001","8"
"66786","1"
"225133","1"
"15229","26"
"24483","12"
"60042","3"
"18409","12"
"13855","29"
"24042","13"
"15745","32"
"88720","1"
"41992","4"
"50004","2"
"72445","3"
"110267","2"
"94233","1"
"98724","1"
"157677","1"
"33207","10"
"15411","15"
"39761","8"
"41351","3"
"7922","76"
"248886","3"
"28242","7"
"134899","1"
"64570","3"
"36167","3"
"22515","11"
"32777","10"
"28990","8"
"64622","4"
"48110","4"
"17848","22"
"34015","9"
"29091","6"
"405320","1"
"62026","2"
"104021","1"
"28495","10"
"73349","2"
"57672","2"
"60834","3"
"120353","1"
"30356","10"
"10205","41"
"38619","6"
"31265","7"
"160135","1"
"78582","2"
"43710","5"
"82103","2"
"30366","15"
"21500","7"
"15883","28"
"37316","8"
"23414","12"
"11399","45"
"23885","16"
"129286","1"
"66744","4"
"51205","6"
"58892","1"
"177883","1"
"211805","1"
"53118","3"
"100184","2"
"71475","1"
"19764","14"
"19431","20"
"106441","3"
"288217","1"
"20445","14"
"15591","25"
"63373","3"
"51763","2"
"27175","7"
"48627","5"
"47407","4"
"43619","3"
"65916","2"
"102650","1"
"17118","19"
"40102","6"
"10539","48"
"53687","4"
"25285","17"
"33002","6"
"13469","28"
"28247","6"
"28189","10"
"12619","46"
"298629","1"
"41729","5"
"33072","7"
"25333","10"
"439441","1"
"20251","17"
"30824","7"
"34102","10"
"125337","2"
"161246","1"
"10902","35"
"137284","2"
"53859","6"
"65180","2"
"96146","2"
"133077","1"
"66089","3"
"78431","4"
"42952","4"
"101876","1"
"118077","1"
"38728","5"
"166976","1"
"36044","6"
"18544","14"
"182647","1"
"32305","8"
"96175","1"
"64593","3"
"19013","14"
"35360","5"
"36067","2"
"38478","6"
"46875","5"
"19915","13"
"57669","1"
"26036","11"
"65138","2"
"192861","2"
"103411","1"
"79734","3"
"16130","27"
"32866","5"
"53316","4"
"49902","6"
"34199","4"
"19790","14"
"48137","4"
"60944","3"
"207707","1"
"57159","3"
"36792","5"
"114237","1"
"20265","16"
"32976","10"
"169794","1"
"86183","2"
"29798","10"
"61528","3"
"91827","3"
"27407","9"
"40465","6"
"75169","3"
"67302","2"
"31779","2"
"26534","5"
"43627","6"
"64982","3"
"35723","6"
"31018","11"
"60183","4"
"30883","7"
"34016","4"
"86696","2"
"73848","1"
"24540","16"
"81496","1"
"1125023","1"
"25940","10"
"35932","4"
"112530","1"
"52511","5"
"63967","1"
"106928","1"
"42436","3"
"88709","1"
"44993","4"
"616763","1"
"115121","3"
"41659","3"
"70188","2"
"64802","1"
"46307","4"
"104970","1"
"35030","5"
"248912","1"
"28289","7"
"397023","1"
"412135","1"
"178182","2"
"178294","1"
"283142","1"
"65996","3"
"30405","11"
"46823","1"
"88193","2"
"163324","1"
"33862","10"
"86048","1"
"24787","7"
"48656","4"
"17309","19"
"181767","1"
"36625","6"
"90690","1"
"37155","4"
"70738","1"
"74739","1"
"51452","1"
"242611","1"
"16425","20"
"53734","4"
"32073","7"
"316720","2"
"100165","1"
"38416","5"
"56979","3"
"77901","1"
"78190","1"
"62927","3"
"44120","6"
"33496","8"
"61332","3"
"58324","2"
"185783","2"
"160200","1"
"146246","1"
"60449","4"
"142777","1"
"123257","2"
"42073","8"
"46070","4"
"399793","1"
"99642","1"
"69877","3"
"24248","10"
"44477","3"
"97032","1"
"177337","1"
"126041","1"
"102017","2"
"46197","1"
"57153","2"
"46961","2"
"128694","1"
"33679","5"
"46766","5"
"41685","4"
"185943","1"
"227190","1"
"105911","1"
"120898","1"
"53369","3"
"145177","1"
"96868","2"
"43006","3"
"117149","1"
"60469","2"
"96676","1"
"213953","1"
"589556","1"
"91409","2"
"27298","9"
"54518","2"
"119813","1"
"77359","2"
"89178","2"
"96882","1"
"51995","3"
"41703","4"
"96936","1"
"223464","1"
"61171","1"
"50525","2"
"366664","1"
"55243","1"
"26284","9"
"68462","3"
"56437","2"
"61916","1"
"78900","1"
"177979","2"
"156480","1"
"101722","1"
"95064","1"
"74900","2"
"66942","3"
"97598","2"
"355178","1"
"133523","1"
"93881","1"
"36651","4"
"48320","3"
"33518","3"
"101154","1"
"71752","2"
"78720","1"
"169608","1"
"67242","2"
"244212","1"
"174743","1"
"117287","2"
"72310","2"
"195001","2"
"72114","1"
"48682","3"
"81066","1"
"27233","6"
"73503","3"
"54739","2"
"140240","1"
"210368","1"
"65610","3"
"121046","1"
"76194","1"
"64262","2"
"68327","2"
"53814","2"
"23207","15"
"47639","3"
"28982","6"
"44435","3"
"126576","1"
"155750","1"
"75404","1"
"20997","8"
"115097","1"
"121854","2"
"80299","1"
"557193","1"
"158081","1"
"39743","6"
"44461","1"
"64236","2"
"165391","1"
"502952","1"
"155315","2"
"83044","2"
"250443","1"
"65970","4"
"57894","2"
"67758","1"
"104660","1"
"299445","1"
"60738","2"
"218434","1"
"59143","2"
"73199","3"
"125514","2"
"127642","1"
"131606","2"
"177796","1"
"158762","1"
"88070","1"
"73795","2"
"53679","3"
"83407","2"
"137041","1"
"29813","6"
"113836","1"
"39675","2"
"45561","2"
"91259","2"
"60962","2"
"40650","1"
"112157","2"
"98047","1"
"88792","1"
"70258","2"
"70892","2"
"108716","2"
"85458","3"
"66561","1"
"42089","4"
"102557","1"
"47305","1"
"49372","3"
"72572","1"
"131583","1"
"53590","2"
"181360","1"
"1229078","1"
"60696","3"
"115999","2"
"225384","1"
"28854","10"
"62529","1"
"39748","4"
"78534","1"
"137333","1"
"80315","2"
"41677","4"
"34696","3"
"234473","1"
"146285","1"
"398323","1"
"46378","2"
"135589","1"
"98279","1"
"144888","2"
"423659","1"
"30882","6"
"90487","1"
"77208","1"
"60861","2"
"104290","1"
"40965","4"
"70172","2"
"81157","1"
"36273","3"
"109005","1"
"196083","1"
"49375","2"
"313972","1"
"187988","1"
"64596","1"
"83425","3"
"579832","1"
"132534","1"
"485445","1"
"198901","1"
"257222","1"
"189863","2"
"62385","2"
"232865","1"
"91910","1"
"66512","1"
"135394","1"
"138026","1"
"62099","1"
"138653","1"
"94339","1"
"121023","2"
"109506","1"
"71819","1"
"270282","1"
"72878","3"
"65165","1"
"64038","2"
"89858","1"
"151113","2"
"317857","1"
"259043","1"
"57224","3"
"104498","1"
"126413","1"
"46935","4"
"34844","4"
"233058","1"
"83763","1"
"49510","3"
"69106","1"
"452907","1"
"37845","3"
"138530","1"
"56867","2"
"191805","2"
"39383","2"
"48293","6"
"106594","1"
"95559","1"
"45726","5"
"208695","1"
"121520","1"
"133028","1"
"93062","2"
"102624","2"
"74724","1"
"237132","1"
"70891","3"
"81089","1"
"95659","1"
"70198","3"
"27908","6"
"132550","3"
"159330","1"
"72808","1"
"205915","1"
"108979","2"
"245140","1"
"134424","1"
"224500","1"
"134354","1"
"111281","1"
"77789","1"
"36831","3"
"1003773","1"
"73164","2"
"119623","1"
"30293","3"
"265437","1"
"299860","1"
"90969","1"
"57586","1"
"49349","1"
"42881","2"
"776307","1"
"45543","2"
"86198","1"
"207625","1"
"117422","1"
"552070","1"
"64693","2"
"63900","2"
"330617","1"
"243250","1"
"236749","1"
"74776","3"
"69046","2"
"122756","1"
"59255","2"
"46586","4"
"67231","2"
"102509","1"
"319463","1"
"59612","1"
"62565","3"
"141342","1"
"79173","1"
"94926","1"
"559311","1"
"36612","1"
"91800","1"
"432986","1"
"143108","1"
"62211","1"
"93010","2"
"197444","1"
"91816","1"
"56992","1"
"84405","1"
"57003","3"
"78425","1"
"106591","1"
"91149","2"
"47465","3"
"72335","3"
"57104","1"
"97752","1"
"76094","1"
"88818","1"
"71658","1"
"144369","2"
"39372","2"
"176576","1"
"43601","5"
"124821","1"
"212052","1"
"158037","1"
"309617","1"
"138556","1"
"85396","1"
"60266","3"
"128335","1"
"106235","1"
"53788","2"
"173941","1"
"64846","1"
"132299","1"
"59046","2"
"318824","1"
